"ma_id","review_id","analysis_id","effect_type","k","theta","se_std","se_hksj","se_ratio","ci_std_lo","ci_std_hi","ci_hksj_lo","ci_hksj_hi","ci_width_ratio","p_std","p_hksj","sig_std","sig_hksj","conclusion_changed","tau2","I2","R","R_cat","k_cat","k_stratum","R_ord","R_collapsed"
"CD010861_pub3_17","CD010861_pub3",17,"MD",6,0.938588264061283,0.322662183029375,0.337193689991525,1.04503628787768,0.306182006150636,1.57099452197193,0.0718042894778846,1.80537223864468,1.37061258287844,0.00362716375566405,0.0387400736072728,TRUE,TRUE,FALSE,0.573059648588282,95.7033022131785,0.685193414346481,"Moderate","6-10","Adequate (k>=5)",3,"Moderate"
"CD010861_pub3_18","CD010861_pub3",18,"MD",9,0.681490275950384,0.232109376526377,0.233579389459168,1.00633327681454,0.226564257484639,1.13641629441613,0.142855237959079,1.22012531394169,1.18400578583716,0.0033239515534454,0.0193624437676737,TRUE,TRUE,FALSE,0.443205732250748,96.6676229377477,0.717553522807411,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD010861_pub3_6","CD010861_pub3",6,"logRR",9,-0.074949904602512,0.0749439228716649,0.0818201291499817,1.09175135240908,-0.221837294291123,0.0719374850860988,-0.263627460765309,0.113727651560285,1.28450479352093,0.317271883090459,0.386429625797143,FALSE,FALSE,FALSE,0,0,0.284033310081601,"Very Low","6-10","Adequate (k>=5)",1,"Low/Very Low"
"CD010966_pub4_13","CD010966_pub4",13,"GIV",6,3.67864837779472,1.3778913291383,1.17385623686191,0.851922217694782,0.97803099807363,6.37926575751581,0.661154857669094,6.69614189792034,1.11733470382882,0.00759039676583058,0.025845951878633,TRUE,TRUE,FALSE,7.27687135947572,87.529367792263,0.494393862620238,"Low","6-10","Adequate (k>=5)",2,"Low/Very Low"
"CD010966_pub4_14","CD010966_pub4",14,"GIV",8,2.2792705306227,0.637288365996301,0.533390374427254,0.836968636001038,1.03020828550357,3.52833277574184,1.01800271568586,3.54053834555955,1.0097717866867,0.000348207161937965,0.00368622676658154,TRUE,TRUE,FALSE,2.04855302518391,85.9797992783403,0.456452174580341,"Low","6-10","Adequate (k>=5)",2,"Low/Very Low"
"CD010966_pub4_20","CD010966_pub4",20,"GIV",7,-7.34605093221663,1.1313842557235,1.12820080812818,0.997186236613056,-9.56352332611035,-5.12857853832291,-10.1066588600968,-4.58544300433645,1.24493451890635,8.4157044346641e-11,0.000625392293461003,TRUE,TRUE,FALSE,5.77014866880081,86.8035059631801,0.686508863035501,"Moderate","6-10","Adequate (k>=5)",3,"Moderate"
"CD011044_pub3_1","CD011044_pub3",1,"GIV",52,-0.147664705804258,0.0388021382129693,0.0395387820864514,1.01898462062681,-0.223715499224823,-0.0716139123836926,-0.227042123019072,-0.0682872885894435,1.04374213133915,0.000141471323984934,0.000474869129555311,TRUE,TRUE,FALSE,0.0468435689377197,69.0960341677897,0.791913976323921,"High","21+","Adequate (k>=5)",4,"High/Excellent"
"CD011044_pub3_2","CD011044_pub3",2,"GIV",35,-0.292620299672084,0.0474848851176132,0.050338304582183,1.0600911102028,-0.385688964312628,-0.19955163503154,-0.394920042767588,-0.19032055657658,1.09918567641014,7.16558828352682e-10,1.50622426834834e-06,TRUE,TRUE,FALSE,0.0547040397060255,76.5076609307899,0.661182948471392,"Moderate","21+","Adequate (k>=5)",3,"Moderate"
"CD011535_pub7_14","CD011535_pub7",14,"logRR",45,0.885952639020092,0.139149634805072,0.143035059676669,1.02792263793606,0.61322436634025,1.15868091169993,0.597684417739104,1.17422086030108,1.05697960262223,1.92879349560207e-10,1.74989460844936e-07,TRUE,TRUE,FALSE,0.602537729172611,93.6355200180387,0.798435198373184,"High","21+","Adequate (k>=5)",4,"High/Excellent"
"CD011535_pub7_15","CD011535_pub7",15,"logRR",26,0.165917506229425,0.221798900907034,0.220122911548642,0.99244365345573,-0.268800351358929,0.60063536381778,-0.287434116449307,0.619269128908158,1.04286404334469,0.454427719279254,0.458040528265157,FALSE,FALSE,FALSE,1.10530875642018,97.4793206733858,0.708758959896895,"High","21+","Adequate (k>=5)",4,"High/Excellent"
"CD011535_pub7_16","CD011535_pub7",16,"logRR",14,-0.170091687188478,0.178449365090473,0.166316211319248,0.932007862482035,-0.519846015829843,0.179662641452887,-0.529396017184223,0.189212642807267,1.02730488394948,0.340506482125149,0.325104713791458,FALSE,FALSE,FALSE,0.277707213161494,92.7905512042832,0.752370129932543,"High","11-20","Adequate (k>=5)",4,"High/Excellent"
"CD011600_pub3_1","CD011600_pub3",1,"GIV",9,-0.294311772602836,0.0185777680619372,0.0312497994132092,1.6821073074561,-0.330723528917372,-0.257900016288301,-0.366373939273998,-0.222249605931675,1.97909065546487,1.59282524884455e-56,1.32563998929415e-05,TRUE,TRUE,FALSE,0,0,0.750169534738534,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD011600_pub3_13","CD011600_pub3",13,"GIV",6,0.447371000879956,0.0658861974018303,0.027889273509417,0.423294629364089,0.318236426894072,0.57650557486584,0.375679340987555,0.519062660772356,0.555170142894785,1.12089662698735e-11,1.71488515581809e-05,TRUE,TRUE,FALSE,0,0,0.817292622425007,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD011600_pub3_2","CD011600_pub3",2,"GIV",9,-0.167939508173082,0.0195685563240507,0.0276667920437219,1.41383920129653,-0.206293173797665,-0.129585842548499,-0.231739245033738,-0.104139771312425,1.66345865047548,9.31482819954317e-18,0.000299191885587927,TRUE,TRUE,FALSE,1.9072010602208e-07,0.00515036292894852,0.591746734778703,"Moderate","6-10","Adequate (k>=5)",3,"Moderate"
"CD011600_pub3_24","CD011600_pub3",24,"GIV",6,-0.467795231984735,0.102013289134107,0.0698953552222368,0.685159314198291,-0.667737604632056,-0.267852859337414,-0.647466962514365,-0.288123501455105,0.898617577408432,4.52618840926054e-06,0.0011262096814513,TRUE,TRUE,FALSE,0,0,0.735333281118256,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD011600_pub3_4","CD011600_pub3",4,"GIV",18,-0.311073677914922,0.0445988175836305,0.0506152875851867,1.13490200699322,-0.39848575413191,-0.223661601697935,-0.417862600138662,-0.204284755691182,1.22167241467475,3.06020846460773e-12,1.0773146522643e-05,TRUE,TRUE,FALSE,0.0258576701037893,85.4699626671156,0.454789840742248,"Low","11-20","Adequate (k>=5)",2,"Low/Very Low"
"CD011600_pub3_5","CD011600_pub3",5,"GIV",8,-0.281393120335597,0.0290078133851235,0.00251011577522689,0.0865324022152663,-0.338247389840698,-0.224538850830496,-0.287328600972004,-0.27545763969919,0.104398151415429,2.99738302387089e-22,1.18490835288422e-12,TRUE,TRUE,FALSE,0,0,0.999999999963662,"Excellent","6-10","Adequate (k>=5)",5,"High/Excellent"
"CD011600_pub3_6","CD011600_pub3",6,"GIV",7,-0.264063958920502,0.0570244871450346,0.051912405280902,0.91035286558333,-0.375829899961637,-0.152298017879367,-0.391089038623782,-0.137038879217222,1.1365276265739,3.64411007945673e-06,0.00225059690638599,TRUE,TRUE,FALSE,0.0090681261110804,41.1558594751436,0.63060092824734,"Moderate","6-10","Adequate (k>=5)",3,"Moderate"
"CD011671_pub3_5","CD011671_pub3",5,"GIV",6,-0.484759368050943,0.252772580291955,0.261315410133913,1.03379650527004,-0.980184521702434,0.0106657856005482,-1.15649201471303,0.186973278611149,1.35587109720034,0.0551403335058607,0.122745510424721,FALSE,FALSE,FALSE,0.0861078569815462,22.6360197916485,0.714675134269528,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD011671_pub3_6","CD011671_pub3",6,"GIV",7,-0.47087605325524,0.152818598662771,0.141601498012703,0.926598589777539,-0.770395002802152,-0.171357103708328,-0.817362436882405,-0.124389669628075,1.15680955796387,0.00206116524907151,0.0158980667095099,TRUE,TRUE,FALSE,1.44765094671406e-06,0.000779400933320524,0.774831702686892,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD011778_pub2_10","CD011778_pub2",10,"GIV",15,0.444372924409417,0.127254569854857,0.132704965399153,1.04283064687196,0.19495855062576,0.693787298193073,0.15974908120072,0.728996767618114,1.14116856575227,0.000479418720185628,0.00477746325563557,TRUE,TRUE,FALSE,0.198670379183169,95.1815285526326,0.773069855910386,"High","11-20","Adequate (k>=5)",4,"High/Excellent"
"CD011778_pub2_3","CD011778_pub2",3,"GIV",18,2.11998248283741,0.612623396740513,0.876139979491943,1.43014449685317,0.919262689139409,3.3207022765354,0.271488705742744,3.96847625993207,1.53948805274679,0.000539175788666109,0.0270272873375296,TRUE,TRUE,FALSE,3.55864260176128,94.513147510574,0.3954888537051,"Low","11-20","Adequate (k>=5)",2,"Low/Very Low"
"CD011778_pub2_5","CD011778_pub2",5,"GIV",42,0.344304353961295,0.0857262136744893,0.0887932779632933,1.03577743793106,0.176284062628311,0.512324645294279,0.164982691214635,0.523626016707955,1.06726194392366,5.91126672652491e-05,0.000373974066068279,TRUE,TRUE,FALSE,0.255909833596548,95.0187353771251,0.661271917804897,"Moderate","21+","Adequate (k>=5)",3,"Moderate"
"CD011778_pub2_7","CD011778_pub2",7,"GIV",15,-0.0179861218334596,0.00971442089453879,0.00940724327396516,0.968379214375371,-0.037026036917419,0.00105379325049982,-0.0381626519774644,0.00219040831054521,1.05969643535874,0.0640995552944141,0.0765690378603089,FALSE,FALSE,FALSE,0,0,0.18719610419495,"Very Low","11-20","Adequate (k>=5)",1,"Low/Very Low"
"CD011778_pub2_9","CD011778_pub2",9,"GIV",17,0.525639775530523,0.117575470014273,0.117941631188965,1.00311426503035,0.295196088837179,0.756083462223867,0.275614686574236,0.775664864486809,1.08497261323978,7.7979124516893e-06,0.000397559156846367,TRUE,TRUE,FALSE,0.198557037903863,97.3882816041221,0.511099635542149,"Moderate","11-20","Adequate (k>=5)",3,"Moderate"
"CD012170_pub2_1","CD012170_pub2",1,"GIV",36,-0.414187272277593,0.378439104070645,0.365418051946359,0.965592741383682,-1.15591428659766,0.327539742042476,-1.15602535665969,0.327650812104505,1.00014974520259,0.273752342669211,0.264725097035297,FALSE,FALSE,FALSE,3.55211232094849,98.7294085459203,0.669830530004193,"Moderate","21+","Adequate (k>=5)",3,"Moderate"
"CD012170_pub2_2","CD012170_pub2",2,"GIV",20,-0.818149597434607,0.325354550759565,0.380420177368718,1.16924806024873,-1.45583279912956,-0.180466395739651,-1.61437817944961,-0.021921015419605,1.24862718650677,0.0119153952845047,0.0445869371534533,TRUE,TRUE,FALSE,1.00248413169954,88.9038591001526,0.671346458727388,"Moderate","11-20","Adequate (k>=5)",3,"Moderate"
"CD012335_pub2_13","CD012335_pub2",13,"MD",20,0.0146126935150029,0.509825500674164,0.587018527855307,1.15141068282985,-0.984626926206459,1.01385231323646,-1.21403120566951,1.24325659269952,1.22957884669044,0.977134046163389,0.980399843207602,FALSE,FALSE,FALSE,6.02579271893425e-06,0.000112358066720682,0.770347693884603,"High","11-20","Adequate (k>=5)",4,"High/Excellent"
"CD012426_pub2_1","CD012426_pub2",1,"logRR",5,-0.0660392704194751,0.0312958805806969,0.0257793218208322,0.823728917112905,-0.127378069222107,-0.00470047161684276,-0.137614142304243,0.00553560146529319,1.16687762528693,0.0348447002917437,0.0625244533329683,TRUE,FALSE,TRUE,1.2693129161077e-06,0.0239878439718098,0.588151240363919,"Moderate","4-5","Adequate (k>=5)",3,"Moderate"
"CD012426_pub2_4","CD012426_pub2",4,"logRR",7,-0.157699695621527,0.0581527478088505,0.0389837321987588,0.670367844472272,-0.271676986928915,-0.0437224043141399,-0.253089451940532,-0.0623099393025229,0.836918961881153,0.00669152271555394,0.00676223966134906,TRUE,TRUE,FALSE,0,0,0.575190564940741,"Moderate","6-10","Adequate (k>=5)",3,"Moderate"
"CD012532_pub2_1","CD012532_pub2",1,"GIV",7,0.118441217160729,0.0596426532497246,0.0731374053960643,1.22626009090905,0.00154376484885824,0.2353386694726,-0.0605195668648947,0.297402001186353,1.53092116625582,0.0470502534937015,0.156481098661301,TRUE,FALSE,TRUE,0.00356771155313954,14.1657208224048,0.686692568044937,"Moderate","6-10","Adequate (k>=5)",3,"Moderate"
"CD012532_pub2_2","CD012532_pub2",2,"GIV",7,0.240277157260905,0.155774054571772,0.171686550083367,1.10215112879574,-0.0650343794255447,0.545588693947354,-0.179824696820281,0.660379011342091,1.37597766085277,0.122958875004214,0.211180722932129,FALSE,FALSE,FALSE,0.136102992878867,88.2588726365805,0.651072084613389,"Moderate","6-10","Adequate (k>=5)",3,"Moderate"
"CD012693_pub3_7","CD012693_pub3",7,"GIV",27,0.172154615097705,0.0665613998840266,0.0653284922220167,0.981477137437644,0.041696668564444,0.302612561630965,0.0378699761531971,0.306439254042212,1.0293327659444,0.00969834181755481,0.0139857695373137,TRUE,TRUE,FALSE,0.106750351209235,95.9501513925002,0.561629199736561,"Moderate","21+","Adequate (k>=5)",3,"Moderate"
"CD012886_pub3_6","CD012886_pub3",6,"MD",5,-0.30670852739427,0.1869505214753,0.0559023721226008,0.299022285048756,-0.67312481637684,0.0597077615883009,-0.46191839484301,-0.151498659945529,0.423588885416946,0.100883250670504,0.00537556974356192,FALSE,TRUE,TRUE,0,0,0.728887479242016,"High","4-5","Adequate (k>=5)",4,"High/Excellent"
"CD012886_pub3_7","CD012886_pub3",7,"MD",5,-0.0813067778057772,0.214456989337097,0.0593915354957756,0.276939146070079,-0.501634753139377,0.339021197527823,-0.246204115823204,0.0835905602116499,0.392306360019349,0.704592370272694,0.242838852316437,FALSE,FALSE,FALSE,0,0,0.769640084034645,"High","4-5","Adequate (k>=5)",4,"High/Excellent"
"CD012925_pub2_1","CD012925_pub2",1,"GIV",19,0.106819827695171,0.0389896004747705,0.0450157676169929,1.15455831988127,0.030401614993015,0.183238040397327,0.0122452093502619,0.20139444604008,1.23759264971976,0.00614951947716819,0.0289901934952281,TRUE,TRUE,FALSE,0.0227734592465456,93.6207272993151,0.596499291958872,"Moderate","11-20","Adequate (k>=5)",3,"Moderate"
"CD012925_pub2_3","CD012925_pub2",3,"GIV",15,0.0549148195814084,0.018146759514836,0.0208419834543042,1.14852370404009,0.0193478244962204,0.0904818146665965,0.0102132109188136,0.0996164282440033,1.25682837573228,0.00247689245346282,0.0196014086595186,TRUE,TRUE,FALSE,0.00266109387290992,75.0008187142597,0.639039762459002,"Moderate","11-20","Adequate (k>=5)",3,"Moderate"
"CD012925_pub2_7","CD012925_pub2",7,"GIV",8,-0.00349052529905749,0.0191155140486263,0.0157604693311421,0.824485770618066,-0.0409562443803344,0.0339751937822195,-0.0407581132959604,0.0337770626978454,0.994711670048446,0.855110552934354,0.831045920737662,FALSE,FALSE,FALSE,0.00142334972024369,67.6576381372596,0.66598172129523,"Moderate","6-10","Adequate (k>=5)",3,"Moderate"
"CD013197_pub2_1","CD013197_pub2",1,"logRR",14,0.261793852301619,0.413948562761435,0.118570218894496,0.286437083157188,-0.549530422162912,1.07311812676615,0.00563846781201799,0.51794923679122,0.315725034430483,0.527105363396119,0.0458255866548889,FALSE,TRUE,TRUE,0,0,0.881129197147202,"High","11-20","Adequate (k>=5)",4,"High/Excellent"
"CD013197_pub2_10","CD013197_pub2",10,"MD",16,-0.593939304065717,0.245157725833112,0.239421176982612,0.976600578949713,-1.07443961723036,-0.113438990901074,-1.10425346294269,-0.083625145188743,1.06204750526794,0.01540638997532,0.0254549615582602,TRUE,TRUE,FALSE,0.791734513953415,89.3680620075294,0.748074072723833,"High","11-20","Adequate (k>=5)",4,"High/Excellent"
"CD013197_pub2_12","CD013197_pub2",12,"MD",19,-0.268618613269486,0.187788226094541,0.217369323449994,1.15752370620169,-0.636676773135451,0.0994395465964781,-0.725294615777862,0.188057389238889,1.24077130276009,0.152592572350699,0.232429266633298,FALSE,FALSE,FALSE,0.326503557842302,78.7509667445231,0.697739285041397,"Moderate","11-20","Adequate (k>=5)",3,"Moderate"
"CD013197_pub2_13","CD013197_pub2",13,"MD",34,-0.568448784468682,1.50143536407505,1.5533184234329,1.03455563962276,-3.51120802317056,2.37431045423319,-3.7286988787528,2.59180130981543,1.07390711843561,0.70498227293739,0.716732319730012,FALSE,FALSE,FALSE,25.888096810924,49.6401120375125,0.425820939569764,"Low","21+","Adequate (k>=5)",2,"Low/Very Low"
"CD013197_pub2_14","CD013197_pub2",14,"MD",21,-0.305712899585206,0.134713746647787,0.119222440257517,0.885005749036347,-0.569746991237321,-0.0416788079330909,-0.554406552056225,-0.0570192471141873,0.941899778603937,0.0232469335412782,0.0185017552943306,TRUE,TRUE,FALSE,0.207479219800539,68.3769466343233,0.643937910024133,"Moderate","21+","Adequate (k>=5)",3,"Moderate"
"CD013197_pub2_15","CD013197_pub2",15,"MD",16,-0.593939304065717,0.245157725833112,0.239421176982612,0.976600578949712,-1.07443961723036,-0.113438990901073,-1.10425346294269,-0.0836251451887429,1.06204750526794,0.01540638997532,0.0254549615582603,TRUE,TRUE,FALSE,0.791734513953415,89.3680620075294,0.748074072723833,"High","11-20","Adequate (k>=5)",4,"High/Excellent"
"CD013197_pub2_16","CD013197_pub2",16,"MD",22,-0.312060650347296,0.131165866443251,0.114951998381646,0.876386528742068,-0.569141024577058,-0.054980276117533,-0.551116417660881,-0.0730048830337101,0.929887269807427,0.0173535538036661,0.012979391542458,TRUE,TRUE,FALSE,0.199967345757532,66.8077542565041,0.647143475428548,"Moderate","21+","Adequate (k>=5)",3,"Moderate"
"CD013197_pub2_17","CD013197_pub2",17,"MD",16,-0.593939304065717,0.245157725833112,0.239421176982612,0.976600578949713,-1.07443961723036,-0.113438990901074,-1.10425346294269,-0.0836251451887429,1.06204750526794,0.01540638997532,0.0254549615582603,TRUE,TRUE,FALSE,0.791734513953414,89.3680620075294,0.748074072723833,"High","11-20","Adequate (k>=5)",4,"High/Excellent"
"CD013197_pub2_5","CD013197_pub2",5,"logRR",16,-0.0678718277205591,0.219610697304861,0.140738464897012,0.640854323692802,-0.498300885057815,0.362557229616697,-0.367848764768075,0.232105109326957,0.69692538627213,0.757279538086364,0.636586271603013,FALSE,FALSE,FALSE,0,0,0.41006254145043,"Low","11-20","Adequate (k>=5)",2,"Low/Very Low"
"CD013197_pub2_6","CD013197_pub2",6,"logRR",11,-0.25569126613951,0.292245255737203,0.242471238241515,0.829684087188584,-0.828481442037126,0.317098909758105,-0.795950852554651,0.28456832027563,0.943206795697052,0.381617348535063,0.316455720856473,FALSE,FALSE,FALSE,0.154659364886759,17.6887277364029,0.732146618385982,"High","11-20","Adequate (k>=5)",4,"High/Excellent"
"CD013197_pub2_7","CD013197_pub2",7,"logRR",11,-0.0672820292185153,0.152949864381386,0.121867793462766,0.796782618642173,-0.367058254846318,0.232494196409287,-0.338820394638743,0.204256336201713,0.905803536793361,0.66001245357374,0.593009888106234,FALSE,FALSE,FALSE,0,0,0.354872067883674,"Low","11-20","Adequate (k>=5)",2,"Low/Very Low"
"CD013197_pub2_8","CD013197_pub2",8,"logRR",6,-0.296935660781494,0.573014261689714,0.399628880667791,0.697415243190211,-1.42002297632114,0.826151654758155,-1.32421440242179,0.730343080858802,0.914691785247956,0.604319136100426,0.490879122268226,FALSE,FALSE,FALSE,0,0,0.686706469005018,"Moderate","6-10","Adequate (k>=5)",3,"Moderate"
"CD013197_pub2_9","CD013197_pub2",9,"MD",22,-0.312060650347296,0.131165866443251,0.114951998381646,0.876386528742068,-0.569141024577058,-0.0549802761175331,-0.551116417660881,-0.0730048830337102,0.929887269807427,0.0173535538036661,0.012979391542458,TRUE,TRUE,FALSE,0.199967345757532,66.8077542565041,0.647143475428548,"Moderate","21+","Adequate (k>=5)",3,"Moderate"
"CD013284_pub2_1","CD013284_pub2",1,"GIV",11,-0.0123582278090934,0.0644293443956118,0.0400017079244143,0.620861632221401,-0.13863742237202,0.113920966753833,-0.101487587381288,0.0767711317631014,0.705811910510566,0.847890608841099,0.763705800464474,FALSE,FALSE,FALSE,0,0,0.770792876350383,"High","11-20","Adequate (k>=5)",4,"High/Excellent"
"CD013284_pub2_10","CD013284_pub2",10,"GIV",7,2.72205394119401,3.15025583948484,3.00644221605642,0.954348589207938,-3.45233404628326,8.89644192867128,-4.63444514705699,10.078553029445,1.19145397133631,0.387547279652337,0.400144829653889,FALSE,FALSE,FALSE,55.5366162136502,92.1828425682669,0.728510937641172,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD013284_pub2_11","CD013284_pub2",11,"GIV",5,-1.30953637070756,1.59779201118269,0.878131457914046,0.549590592372565,-4.44115116741145,1.82207842599633,-3.74762015875322,1.1285474173381,0.778538851780815,0.412449156654129,0.210155265179865,FALSE,FALSE,FALSE,0,0,0.822918643354236,"High","4-5","Adequate (k>=5)",4,"High/Excellent"
"CD013284_pub2_3","CD013284_pub2",3,"GIV",10,-0.00746600246818266,0.0653007000466832,0.0576272525485937,0.882490578315335,-0.135453022724935,0.120521017788569,-0.137827904593365,0.122895899657,1.01855564621839,0.908974096560556,0.899766358559816,FALSE,FALSE,FALSE,0,0,0.417096130889573,"Low","6-10","Adequate (k>=5)",2,"Low/Very Low"
"CD013284_pub2_4","CD013284_pub2",4,"GIV",10,-0.0744830798454478,0.0643276181933579,0.0294073043349215,0.457148968993818,-0.200562894715673,0.0515967350247772,-0.141007023985277,-0.00795913570561838,0.527633580429215,0.246916707505041,0.0320871522286258,FALSE,TRUE,TRUE,0,0,0.964814664431056,"Excellent","6-10","Adequate (k>=5)",5,"High/Excellent"
"CD013284_pub2_5","CD013284_pub2",5,"GIV",5,-0.0589830873104978,0.140277260102521,0.106149527465262,0.756712295262132,-0.333921464961397,0.215955290340401,-0.353701423260483,0.235735248639487,1.07194324222063,0.674138455620651,0.608055015207854,FALSE,FALSE,FALSE,0,0,0.754941884197823,"High","4-5","Adequate (k>=5)",4,"High/Excellent"
"CD013284_pub2_9","CD013284_pub2",9,"GIV",5,-0.0364841868710421,0.0654647466754848,0.0415869779665529,0.635257601663131,-0.164792732612031,0.0918243588699464,-0.151948148286246,0.0789797745441623,0.899892994253766,0.577315342928845,0.429857277552437,FALSE,FALSE,FALSE,0,0,0.751908487772345,"High","4-5","Adequate (k>=5)",4,"High/Excellent"
"CD013462_pub3_1","CD013462_pub3",1,"logRR",52,0.322075297599304,0.118843619051002,0.131096013151449,1.10309677707803,0.0891460844669424,0.555004510731667,0.0588890692433436,0.585261525955265,1.12989789823574,0.00672676938888373,0.0174612196323778,TRUE,TRUE,FALSE,0.311382538389399,54.366293302927,0.773234096585683,"High","21+","Adequate (k>=5)",4,"High/Excellent"
"CD013462_pub3_2","CD013462_pub3",2,"logRR",29,0.211286304715281,0.21457922570205,0.133408279229818,0.621720386926269,-0.209281249491229,0.631853858921791,-0.0619881672336925,0.484560776664254,0.649775450378153,0.324794028087518,0.124480093941352,FALSE,FALSE,FALSE,0,0,0.7107915427925,"High","21+","Adequate (k>=5)",4,"High/Excellent"
"CD013462_pub3_3","CD013462_pub3",3,"logRR",12,0.260096832350213,0.21634427284301,0.192053458462605,0.887721481779034,-0.163930150683594,0.684123815384019,-0.162609979670256,0.682803644370681,0.996886587254678,0.229272178277197,0.202808699268829,FALSE,FALSE,FALSE,0.0451322061721449,7.88443372711484,0.726087729207623,"High","11-20","Adequate (k>=5)",4,"High/Excellent"
"CD013462_pub3_4","CD013462_pub3",4,"logRR",13,0.174836548012017,0.197120391570262,0.161579003328756,0.819697049308886,-0.211512320084129,0.561185416108163,-0.17721385744552,0.526886953469554,0.911224115117444,0.375104136011169,0.300495272187761,FALSE,FALSE,FALSE,0,0,0.762154744285532,"High","11-20","Adequate (k>=5)",4,"High/Excellent"
"CD013462_pub3_5","CD013462_pub3",5,"logRR",10,0.107405945359878,0.0684952390282904,0.0650623640694098,0.9498815537024,-0.0268422562480337,0.241654146967789,-0.0397753475483222,0.254587238268078,1.09633716612503,0.11686269867616,0.133172288214222,FALSE,FALSE,FALSE,0.007493759265937,16.3806639705829,0.719108997766936,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD013474_pub2_1","CD013474_pub2",1,"GIV",7,-0.143609526596724,0.100277733172205,0.0884752373414428,0.882301928280586,-0.340150272065564,0.0529312188721155,-0.360100633380364,0.0728815801869161,1.1015075081109,0.152110111178679,0.155681338441018,FALSE,FALSE,FALSE,0,0,0.705338262646784,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD013474_pub2_12","CD013474_pub2",12,"GIV",6,0.207022578192327,0.0921466606431103,0.0883342422794376,0.95862662480588,0.0264184420361958,0.387626714348457,-0.0200478204758933,0.434092976860546,1.25728238290135,0.0246615134806834,0.0660814225222384,TRUE,FALSE,TRUE,0.0258233072683045,56.7217577422984,0.732309860453791,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD013474_pub2_13","CD013474_pub2",13,"GIV",6,0.207022578192327,0.0921466606431103,0.0883342422794377,0.95862662480588,0.0264184420361959,0.387626714348457,-0.0200478204758933,0.434092976860546,1.25728238290135,0.0246615134806833,0.0660814225222384,TRUE,FALSE,TRUE,0.0258233072683045,56.7217577422984,0.732309860453791,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD013474_pub2_6","CD013474_pub2",6,"GIV",8,-0.22088401717574,0.169469272511058,0.169050954572623,0.997531600081617,-0.553037687783617,0.111269653432137,-0.620626004113075,0.178857969761594,1.20348508028156,0.192442731893456,0.232632763938628,FALSE,FALSE,FALSE,0.193781960727122,92.9002966934538,0.269709973325275,"Very Low","6-10","Adequate (k>=5)",1,"Low/Very Low"
"CD013474_pub2_7","CD013474_pub2",7,"GIV",5,-0.507902658869697,0.102531925008032,0.0891155546403563,0.869149336983338,-0.708861539151001,-0.306943778588393,-0.755327104347901,-0.260478213391494,1.23121926800078,7.28510087748789e-07,0.00468361545494286,TRUE,TRUE,FALSE,0.0204956830448582,43.2784898819112,0.676569083164635,"Moderate","4-5","Adequate (k>=5)",3,"Moderate"
"CD013539_pub2_1","CD013539_pub2",1,"GIV",9,-0.0230800721975089,0.0377247791602632,0.0360462115188344,0.955504904765701,-0.097019280676352,0.0508591362813342,-0.106202785018385,0.0600426406233674,1.12420344403147,0.540669172252816,0.539884742829936,FALSE,FALSE,FALSE,2.0882023278704e-06,0.0157830295902836,0.726253309282561,"High","6-10","Adequate (k>=5)",4,"High/Excellent"
"CD013539_pub2_3","CD013539_pub2",3,"GIV",5,0.0547634615494545,0.060811749557164,0.0493539995290852,0.811586574773543,-0.0644253774194565,0.173952300518365,-0.0822652088650085,0.191792131963917,1.14967703016392,0.367832523332063,0.329381735206615,FALSE,FALSE,FALSE,0,0,0.724055387745287,"High","4-5","Adequate (k>=5)",4,"High/Excellent"
"CD013774_pub2_1","CD013774_pub2",1,"GIV",5,-0.153405197084985,0.0748544588319295,0.0749042804498636,1.00066557982933,-0.300117240477803,-0.00669315369216689,-0.361372819898371,0.0545624257284017,1.41752250192957,0.04042501543794,0.109937659382571,TRUE,FALSE,TRUE,0.0195613337566151,69.8574967454346,0.762375492962345,"High","4-5","Adequate (k>=5)",4,"High/Excellent"
"CD013774_pub2_6","CD013774_pub2",6,"GIV",6,-0.0719410421770156,0.0460473970215757,0.0593523211816287,1.2889397668628,-0.162192281921121,0.0183101975670898,-0.224511040909363,0.0806289565553317,1.69050307967999,0.118211227491931,0.279620168221252,FALSE,FALSE,FALSE,3.90690447219495e-06,0.0293242004063411,0.631896322306906,"Moderate","6-10","Adequate (k>=5)",3,"Moderate"
"CD013801_pub2_1","CD013801_pub2",1,"MD",7,0.71614396863321,0.794676278892026,0.733644167112476,0.923198774896561,-0.841392917363469,2.27368085462989,-1.07901863839769,2.51130657566411,1.15256506807039,0.367494228734113,0.366690511256958,FALSE,FALSE,FALSE,3.32794966598786,88.0941601368782,0.684633800710283,"Moderate","6-10","Adequate (k>=5)",3,"Moderate"
